model,event_budget,seed,r2_vx,r2_vy,r2_joint,n_events_used,n_events_total,notes
ridge_lag4,1.0,0,0.49514842718010743,0.5114456989858105,0.5011264210569831,256787,256787,lag_bins=4
ridge_lag4,0.25,0,0.22254134526519243,0.21128754857770327,0.21841334589870498,59324,256787,lag_bins=4
