model,event_budget,seed,r2_vx,r2_vy,r2_joint,n_events_used,n_events_total,notes
ridge,1.0,0,0.2144365611745831,0.18666107972808066,0.20381317278543976,256787,256787,lag_bins=0
ridge,0.25,0,0.06836729295653599,0.036613148045067545,0.05622217082753156,59324,256787,lag_bins=0
